Time (seconds since launch),Latitude (degrees),Longitude (degrees)
806110.272,-80.967,-160.905
806170.752,-80.969,-160.94
806200.128,-80.971,-160.957
806260.608,-80.973,-160.992
806349.6,-80.977,-161.046
806380.704,-80.978,-161.061
806471.424,-80.981,-161.109
806530.176,-80.984,-161.141
806561.28,-80.985,-161.157
806651.136,-80.99,-161.213
806766.912,-80.996,-161.275
806824.8,-80.999,-161.308
806886.144,-81.002,-161.337
806948.352,-81.005,-161.365
807005.376,-81.008,-161.392
807096.096,-81.014,-161.44
807157.44,-81.018,-161.468
807216.192,-81.021,-161.497
807276.672,-81.025,-161.527
807336.288,-81.03,-161.563
807395.904,-81.033,-161.591
807457.248,-81.037,-161.621
807485.76,-81.039,-161.636
807577.344,-81.045,-161.679
807636.096,-81.049,-161.715
807666.336,-81.051,-161.728
807757.92,-81.057,-161.767
807815.808,-81.061,-161.799
807876.288,-81.065,-161.826
807937.632,-81.069,-161.852
807996.384,-81.073,-161.877
808056.864,-81.077,-161.901
808086.24,-81.078,-161.913
808176.96,-81.085,-161.948
808235.712,-81.088,-161.969
