Time (seconds since launch),Latitude (degrees),Longitude (degrees),Altitude (km)
226086.336,-80.823,47.358,37.64176829
226145.088,-80.822,47.297,37.70457317
226234.08,-80.822,47.224,37.6929878
226355.904,-80.821,47.131,37.70091463
226385.28,-80.821,47.109,37.76463415
226475.136,-80.82,47.03,37.79786585
226503.648,-80.82,47.009,37.76463415
226595.232,-80.82,46.942,37.72134146
226654.848,-80.819,46.888,37.72804878
226685.088,-80.819,46.867,37.76615854
226774.08,-80.819,46.807,37.78140243
226895.04,-80.819,46.712,37.74237805
226953.792,-80.818,46.668,37.75365854
227016,-80.818,46.626,37.7777439
227074.752,-80.817,46.585,37.78140243
227135.232,-80.817,46.535,37.76006098
227193.984,-80.817,46.493,37.73231707
227255.328,-80.816,46.452,37.72896341
227315.808,-80.816,46.41,37.75182927
227346.048,-80.815,46.389,37.76768293
227435.04,-80.815,46.318,37.78018293
227494.656,-80.814,46.277,37.77560976
227556,-80.813,46.234,37.78719512
227615.616,-80.812,46.191,37.81615854
227675.232,-80.812,46.151,37.83231707
227735.712,-80.811,46.103,37.8152439
227796.192,-80.81,46.062,37.78536585
227854.944,-80.81,46.02,37.78109756
227944.8,-80.809,45.947,37.81128049
227975.04,-80.809,45.926,37.84176829
228036.384,-80.809,45.885,37.84207317
228125.376,-80.809,45.82,37.83597561
228155.616,-80.809,45.798,37.86097561
228246.336,-80.809,45.719,37.89390243
228305.088,-80.809,45.672,37.89359756
228368.16,-80.809,45.625,37.87073171
228426.912,-80.809,45.579,37.87865854
228483.072,-80.809,45.533,37.93414634
228544.416,-80.809,45.487,37.97042683
228604.032,-80.809,45.442,37.96006098
228662.784,-80.808,45.398,37.94542683
228723.264,-80.808,45.342,37.97103659
228782.88,-80.808,45.298,38.01371951
228843.36,-80.808,45.254,38.02317073
228902.112,-80.808,45.208,37.9929878
228962.592,-80.808,45.153,37.97439024
229022.208,-80.808,45.11,37.99786585
229052.448,-80.808,45.088,38.02865854
229112.928,-80.807,45.045,38.04695122
229201.92,-80.807,44.981,38.03567073
229292.64,-80.808,44.91,38.02865854
229353.12,-80.808,44.871,38.04664634
229383.36,-80.808,44.851,38.06829268
229473.216,-80.808,44.784,38.08871951
229532.832,-80.809,44.746,38.0847561
229593.312,-80.809,44.708,38.08384146
229652.928,-80.809,44.672,38.09969512
229711.68,-80.809,44.637,38.12164634
229773.024,-80.81,44.604,38.12286585
229832.64,-80.81,44.561,38.10518293
229893.12,-80.81,44.529,38.09817073
229923.36,-80.811,44.513,38.12317073
230013.216,-80.811,44.465,38.16219512
230071.968,-80.811,44.432,38.17317073
230133.312,-80.812,44.391,38.15030487
230192.928,-80.812,44.359,38.13079268
230253.408,-80.813,44.326,38.14756098
230312.16,-80.813,44.293,38.18140243
230374.368,-80.813,44.253,38.18445122
230433.12,-80.813,44.222,38.15518293
230491.872,-80.813,44.19,38.1429878
230553.216,-80.813,44.157,38.18353659
230613.696,-80.812,44.118,38.23932927
230674.176,-80.812,44.086,38.25640243
230732.928,-80.812,44.056,38.2304878
230821.92,-80.812,44.014,38.20457317
230884.128,-80.813,43.979,38.21859756
230912.64,-80.813,43.965,38.25609756
231003.36,-80.813,43.924,38.27103659
231062.976,-80.814,43.896,38.24756098
231122.592,-80.814,43.867,38.22103659
231183.072,-80.815,43.831,38.22957317
231242.688,-80.815,43.802,38.26737805
231303.168,-80.815,43.773,38.30152439
231361.92,-80.816,43.747,38.28902439
231424.128,-80.816,43.72,38.24756098
231483.744,-80.816,43.687,38.2195122
231543.36,-80.816,43.658,38.22103659
231603.84,-80.816,43.631,38.24207317
231662.592,-80.817,43.598,38.24908537
231723.072,-80.817,43.572,38.23140243
231782.688,-80.817,43.547,38.2097561
231844.032,-80.817,43.519,38.21432927
231902.784,-80.817,43.493,38.2
231964.128,-80.817,43.467,38.27012195
232023.744,-80.817,43.436,38.24908537
232053.984,-80.817,43.423,38.20487805
232143.84,-80.817,43.385,38.18292683
232202.592,-80.817,43.358,38.19603659
232263.936,-80.817,43.326,38.21463415
232324.416,-80.817,43.302,38.22591463
232414.272,-80.818,43.263,38.24329268
232442.784,-80.818,43.249,38.27042683
232532.64,-80.819,43.202,38.29756098
232592.256,-80.819,43.175,38.31158537
232651.872,-80.819,43.147,38.31280487
232713.216,-80.819,43.12,38.30762195
232742.592,-80.819,43.106,38.30396341
232894.656,-80.82,43.032,38.31158537
232954.272,-80.82,43.005,38.31310976
233014.752,-80.82,42.971,38.30609756
233043.264,-80.82,42.958,38.30304878
233134.848,-80.82,42.917,38.31554878
233195.328,-80.819,42.892,38.32896341
233254.944,-80.819,42.869,38.32439024
233315.424,-80.818,42.84,38.29939024
233374.176,-80.818,42.815,38.28567073
233436.384,-80.817,42.792,38.29359756
233495.136,-80.817,42.768,38.31310976
233554.752,-80.816,42.744,38.32591463
233615.232,-80.816,42.72,38.32286585
233673.984,-80.815,42.691,38.3097561
233736.192,-80.815,42.669,38.29237805
233794.944,-80.814,42.648,38.2777439
233855.424,-80.813,42.626,38.26737805
233915.04,-80.813,42.6,38.26097561
234005.76,-80.811,42.567,38.25670732
234066.24,-80.811,42.546,38.25396341
234124.992,-80.81,42.524,38.26006098
234184.608,-80.809,42.496,38.27256098
234214.848,-80.808,42.484,38.28841463
234303.84,-80.807,42.45,38.29878049
234364.32,-80.806,42.428,38.29786585
234423.936,-80.804,42.399,38.29115854
234485.28,-80.803,42.376,38.29359756
234543.168,-80.802,42.353,38.31128049
234606.24,-80.801,42.328,38.32835366
234664.992,-80.799,42.304,38.32896341
234724.608,-80.798,42.275,38.3222561
234784.224,-80.797,42.25,38.32835366
234846.432,-80.795,42.225,38.35091463
234906.048,-80.794,42.201,38.35884146
234967.392,-80.793,42.171,38.3
235026.144,-80.792,42.147,38.35518293
235085.76,-80.791,42.123,38.37682927
235204.992,-80.788,42.069,38.33841463
235267.2,-80.787,42.044,38.30823171
235325.952,-80.786,42.018,38.31432927
235384.704,-80.785,41.994,38.33628049
235446.048,-80.783,41.97,38.34634146
235505.664,-80.782,41.944,38.33689024
235594.656,-80.78,41.913,38.33018293
235655.136,-80.779,41.892,38.33109756
235714.752,-80.778,41.865,38.32378049
235776.096,-80.776,41.841,38.30335366
235834.848,-80.775,41.817,38.29481707
235896.192,-80.774,41.794,38.30914634
235954.944,-80.772,41.769,38.32408537
235986.048,-80.771,41.757,38.31554878
236044.8,-80.769,41.729,38.30213415
236134.656,-80.766,41.698,38.30243902
236195.136,-80.764,41.676,38.31981707
236226.24,-80.763,41.665,38.32317073
236316.96,-80.76,41.624,38.312
236346.336,-80.759,41.612,38.30365854
236405.952,-80.757,41.587,38.31006098
236526.048,-80.753,41.539,38.34695122
236615.904,-80.75,41.499,38.34786585
236647.008,-80.749,41.487,38.3402439
236917.44,-80.739,41.371,38.34420732
236947.68,-80.739,41.359,38.32042683
237036.672,-80.736,41.323,38.3097561
237127.392,-80.734,41.295,38.31310976
237187.008,-80.732,41.261,38.3195122
237245.76,-80.731,41.24,38.32408537
237306.24,-80.73,41.219,38.32987805
237334.752,-80.729,41.209,38.33841463
237424.608,-80.728,41.177,38.34329268
237485.952,-80.726,41.154,38.34695122
237546.432,-80.725,41.136,38.36371951
237605.184,-80.723,41.118,38.37103659
237725.28,-80.721,41.083,38.36189024
237784.032,-80.719,41.058,38.37469512
237815.136,-80.719,41.048,38.40396341
237904.128,-80.716,41.018,38.40884146
237963.744,-80.715,40.997,38.37957317
237993.984,-80.714,40.986,38.35670732
238083.84,-80.712,40.946,38.37073171
238204.8,-80.709,40.9,38.42286585
238265.28,-80.708,40.872,38.41676829
262473.696,-80.703,29.832,39.09878049
262535.04,-80.701,29.805,39.09664634
262594.656,-80.699,29.779,39.09176829
262624.896,-80.698,29.767,39.10365854
262685.376,-80.695,29.742,39.12530487
262834.848,-80.69,29.671,39.11128049
262865.088,-80.689,29.659,39.13384146
262954.944,-80.686,29.623,39.1847561
263016.288,-80.684,29.593,39.20182927
263075.904,-80.682,29.568,39.18445122
263134.656,-80.681,29.545,39.1722561
263195.136,-80.679,29.516,39.18902439
263254.752,-80.677,29.492,39.20914634
263316.096,-80.675,29.467,39.20731707
263377.44,-80.674,29.443,39
263436.192,-80.672,29.42,39.20579268
263496.672,-80.671,29.396,39.22042683
263556.288,-80.669,29.367,39.22530487
263615.904,-80.668,29.344,39.20518293
263674.656,-80.666,29.321,39.18597561
263736,-80.664,29.3,39.20091463
263797.344,-80.662,29.272,39.22347561
263856.96,-80.661,29.249,39.22286585
263915.712,-80.659,29.224,39.2054878
263976.192,-80.657,29.2,39.20030487
264036.672,-80.656,29.175,39.21036585
264127.392,-80.653,29.13,39.21189024
264187.008,-80.652,29.105,39.20152439
264245.76,-80.65,29.079,39.19512195
264306.24,-80.649,29.052,39.18841463
264365.856,-80.647,29.019,39.16158537
264426.336,-80.646,28.992,39.1195122
264485.952,-80.644,28.963,39.09695122
264547.296,-80.643,28.937,39.11432927
264606.048,-80.641,28.904,39.13841463
264665.664,-80.639,28.877,39.12835366
264726.144,-80.637,28.849,39.08780487
264785.76,-80.636,28.823,39.06768293
264846.24,-80.634,28.796,39.09878049
264905.856,-80.632,28.761,39.13079268
264966.336,-80.631,28.733,39.1195122
265025.952,-80.629,28.707,39.09786585
265088.16,-80.628,28.681,39.10243902
265146.912,-80.627,28.653,39.10091463
265207.392,-80.625,28.626,39.07804878
265267.008,-80.624,28.593,39.07286585
265328.352,-80.622,28.568,39.07591463
265387.104,-80.621,28.542,39.08567073
265446.72,-80.62,28.518,39.0945122
265506.336,-80.618,28.488,39.07652439
265565.952,-80.617,28.463,39.04359756
265656.672,-80.615,28.426,39.02530487
265686.912,-80.614,28.408,39.02896341
